Marco Aurélio  do STF  quebra sigilo bancário e fiscal de Aécio e da irmã,
Ministro do STF libera Andrea Neves de prisão domiciliar,
STF determina quebra de sigilos bancário e fiscal de Aécio,
Marco Aurélio revoga prisão domiciliar de irmã e primo de Aécio,
Os israelenses que se opõem à decisão dos EUA de reconhecer Jerusalém como capital de Israel,
Líderes evangélicos querem que Brasil transfira embaixada em Israel para Jerusalém,
Confrontos nos territórios palestinos após Trump reconhecer Jerusalém como capital de Israel,
Status de Jerusalém deve ser definido após negociação  diz Itamaraty,
Trump enterrou a paz no Médio Oriente,
Votação da reforma da Previdência deve ocorrer no dia 18  diz líder do governo,
Ibovespa cai 1% e dólar salta 1 7% com incertezas sobre a Previdência "apagando" o Copom,
Aguinaldo Ribeiro diz que acertou com Maia votação da Previdência no dia 18,
Governo intensifica busca de votos na Câmara para aprovar Previdência,
Ministro Luiz Fux é eleito presidente do Tribunal Superior Eleitoral,
Gilmar Mendes defende políticos e critica aplausos a seus algozes,
Luiz Fux assumirá TSE com promessa de interferência mínima nas eleições de 2018,
TSE discute fake news  big data e robôs  tecnologias que devem impactar eleições,
Lula pedirá à Justiça anulação de ação sobre propina da Odebrecht,
Sérgio Moro manda desbloquear dinheiro da aposentadoria do ex-presidente Lula,
Moro desbloqueia recursos de aposentadoria de Lula,
Meirelles assiste a culto e pede oração para a economia,
Ministro Meirelles diz que Zona Franca de Manaus é um sucesso,
No fim de março vou decidir sobre candidatura  diz Meirelles,
Justiça solicita perda de imunidade e prisão de Cristina Kirchner,
Após ordem de prisão  Cristina Kirchner diz que sofre 'perseguição',
Kirchner recebe ordem de detenção e diz que acusações violam o Estado de direito,
Homem abre fogo em escola nos EUA  mata 2 alunos e é morto,
Tiroteio em escola deixa ao menos 3 mortos nos EUA,
Tiroteio em escola nos EUA deixa pelo menos três adolescentes mortos,
Deputado republicano Trent Frank anuncia renúncia ao cargo  após abertura de investigação sobre assédio sexual,
Mais uma saída no Congresso envolta em acusações de assédio sexual,
EUA: Deputado republicano renuncia após denúncia de assédio sexual,
Escândalo sexual derruba segundo senador em menos de uma semana nos EUA,
Senador Al Franken vai renunciar após denúncias de assédio sexual,
Senador democrata Franken vai renunciar por alegações de má conduta sexual,
Partido Democrata empurra Al Franken para fora do Senado,
PF divulga vídeo da casa do traficante joseense morto em Alagoas,
Polícia mata líder do PCC e encontra 500 mil dólares em casa de laranja,
Apontado como líder do PCC  foragido que levava vida de luxo é morto pela PF em Maceió,
Motorista com carro automático pode ganhar CNH específica,
Motorista de carro automático terá CNH específica,
Motoristas com carro automático podem ganhar CNH específica,
Procuradoria denuncia Henrique Alves  outra vez  por lavagem de dinheiro,
Henrique Alves é denunciado por lavagem de dinheiro em obra no RJ,
MPF denuncia Henrique Eduardo Alves por lavagem de dinheiro em obra no Rio,
Henrique Alves é denunciado por lavagem de dinheiro nas obras do Porto Maravilha,
Delatores devolvem quase R$ 143 5 milhões à Petrobras  ex-presidente da UTC devolveu a maior quantia,
Parente diz que Petrobras foi vítima de "desonestos e maus políticos',
FUP: por que Pedro Parente não comenta isenção fiscal de R$ 40 bi a multinacionais?,
Lava Jato devolve 654 milhões de reais à Petrobras,
Magazine Luiza já contratou 1.700 funcionários intermitentes,
ESPECIAL: 3 motivos para (tentar) entender a alta de 10 5% da Magazine Luiza,
Magazine Luiza contratou 1 7 mil para trabalho intermitente na Black Friday,
Fiat anuncia recall de 21 8 mil unidades do recém-lançado Argos,
Fiat convoca quase todas as unidades do Argo,
Fiat Argo passa por recall com 21 8 mil unidades envolvidas,
Fiat Argo é mais um carro lançado em 2017 a ter recall geral,
Heineken abre vagas de estágio em Pernambuco e oferece vale-cerveja,
Heineken tem vaga de estágio no país com vale cerveja de bônus,
Heineken abre inscrições para programa de estágio,
50 Sacadas para Economizar Dinheiro - InfoMoney,
Programa de Estágio HEINEKEN 2018 na empresa HEINEKEN | 99jobs.com,
Mercado projeta novo recorde da Selic em fevereiro  mas ciclo de altas pode começar ainda em 2018,
Bancos baixam taxas de juros,
Juros que não minto!,
Bancos mudam apostas para Selic após Copom e com dúvidas sobre reforma da Previdência,
Seis especificações do Snapdragon 845 que você precisa conhecer,
Qualcomm 'entrega' 5 tendências para os top de linha Android em 2018,
Snapdragon Summit: sessão Q&A com Cristiano Amon sobre as novidades da Qualcomm,
Xiaomi anuncia Redmi 5 e Redmi 5 Plus com ficha técnica intermediária,
Redmi 5 e 5+ chegam ao mercado como os flagships mais baratos com telas de 18:9,
Redmi 5 e Redmi 5 Plus são oficialmente anunciados pela Xiaomi,
Google faz parceria com operadoras e lança evolução das SMS,
SMS terá praticamente os mesmos recursos do WhatsApp  confira as novidades,
Google revela nova parceria para evolução de sistema de mensagens de texto,
Cheio de otimizações! Google Chrome 63 é liberado oficialmente para desktops,
Google fecha loja de aplicativos para o Chrome,
Não é mais possível instalar “aplicativos” direto no Google Chrome,
Naldo chora e pede perdão em vídeo após ser preso e acusado de agredir a esposa,
Prefeitura do Rio cancela participação de Naldo no réveillon de Copacabana,
Prefeitura cancela participação do cantor Naldo no Réveillon de Copacabana,
Naldo posta vídeo pedindo perdão após ser preso por agressão à mulher,
'O Outro Lado do Paraíso': Clara desmascara Samuel à sua mãe.'Cílios e calcinha',
Clara se desespera ao saber de risco de voltar para a clínica,
'O Outro Lado do Paraíso': confira o resumo dos próximos capítulos da novela,
'O outro lado do paraíso': Clara dopa Sophia e a vilã enlouquece,
'A Fazenda' chega ao fim marcada por brigas entre Marcos e Flávia. Relembre!,
Favoritismo de Marcos ignora conduta considerada machista  racista e arrogante em A Fazenda,
Marcos é a prova de que o mundo dá voltas – e não sai do lugar,
Ivete leva 'fora' de Ana Maria Braga após pergunta indiscreta: 'não interessa',
Gêmeas de Ivete Sangalo vão ter berços lado a lado: 'Para elas se ouvirem',
Ivete Sangalo leva cortada de Ana Maria Braga: 'Não interessa',
Aos seis meses de gravidez  Ivete Sangalo diz que o filho irá escolher nome das irmãs,
Cristiano Ronaldo admite que não pensava em igualar Messi na Bola de Ouro,
Do 4-1 ao 5-5: assim foi a histórica 'remontada' de CR7 sobre Messi,
Bola de Ouro escala os 22 melhores do mundo,
Cristiano Ronaldo recebe Bola de Ouro pela quinta vez,
Negociação por Scarpa mostra como o São Paulo se perde no seu próprio planejamento,
Fluminense recusa proposta de rival paulista por Gustavo Scarpa,
Fluminense e Palmeiras negociam troca de jogadores  Scarpa pode ser envolvido,
Galo faz proposta de cinco anos e "bons valores" para levar Pablo  ex-Corinthians,
Palmeiras faz nova reunião por Pablo e negociação avança,
Atlético quer zagueiro campeão brasileiro e investidor pode ajudar,
Junior vê falhas no sistema defensivo do Fla nos dois gols do Independiente,
O Flamengo apostou seu ano no Maracanã,
Falhas na marcação e pouca criatividade  Fla sofre na Argentina mas pode reverter no Maracanã,
Anticoncepcional moderno está ligado a risco de câncer  diz estudo,
Estudo mostra que pílula e DIU aumentam chances de câncer de mama,
Estudo associa anticoncepcional ao câncer de mama,
Estudo reafirma risco maior de câncer de mama em mulheres que usam anticoncepcional hormonal,
Conselho Federal de Medicina autoriza cirurgia para diabetes tipo 2,
Conselho autoriza cirurgia bariátrica para mais pacientes com diabetes,
Conselho de Medicina autoriza bariátrica para mais pacientes com diabetes,
Porto Grande e Pedra Branca apresentam alto risco de infestação de dengue no Amapá,
Amazonas realiza mobilização para reduzir a presença do Aedes aegypti,
Sesau avalia ações contra o Aedes aegypti em encontro com gestores municipais,
Ação envolve comunidade e escola contra mosquito,
No Dezembro Vermelho RP reforça testes rápidos de HIV  Sífilis e Hepatites,
Arujá oferece testes rápidos de HIV e Sífilis em UBS,
CTA realiza plantão para testes rápidos de HIV  Sífilis e Hepatites nesta quinta-feira,
Lojas ampliam horário para compras de Natal,
Prefeitura de SV divulga classificação inicial do processo seletivo de estágio,
Ex-diretor de escola acusado de abuso de aluna é absolvido,
Meirelles: 'Brasil tem a maior carga tributária entre emergentes'. Será?,
No Twitter  quatro mentiras e uma verdade sobre a Aids e o HIV,
Checamos três críticas de Gilmar Mendes à Justiça criminal,
Lula: 'apareço com o dobro dos votos de todos os candidatos juntos'. Será?,
Ministro da Educação ganha prêmio com base em dados exagerados,
Movile recebe aporte de R$ 269 milhões do Naspers e Innova Capital,
Um tour pelo novo laboratório de inovação da Oracle,
Mercado de ilícitos movimenta mais de R$ 15 bilhões em São Paulo,
BNDES pode se desfazer de 10% de participações em grandes grupos,
Gol mantém em R$600 mi investimento em 2018,
